system:index,centroidLatLon,date,siteName,snow_albedo,surface_latent_heat_flux,surface_latent_heat_flux_hourly,surface_net_solar_radiation,surface_net_solar_radiation_hourly,surface_net_thermal_radiation,surface_net_thermal_radiation_hourly,surface_pressure,surface_sensible_heat_flux,surface_sensible_heat_flux_hourly,surface_solar_radiation_downwards,surface_solar_radiation_downwards_hourly,surface_thermal_radiation_downwards,surface_thermal_radiation_downwards_hourly,system:time_start,temperature_2m,temperature_of_snow_layer,u_component_of_wind_10m,v_component_of_wind_10m,.geo
0_20250310T12,"[78.30000, 16.20000]",20250310 1200,"Site0 78,30000 16,20000",0.8313326239585876,34768.0,1202.0,196300.0,48982.0,-1093962.0,-56317.0,97702.1328125,182917.0,5902.0,1166530.0,290048.0,8959945.0,800526.0,1.741608E12,256.3397521972656,255.5146942138672,-1.8876800537109375,0.12267208099365234,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250310T13,"[78.30000, 16.20000]",20250310 1300,"Site0 78,30000 16,20000",0.8310121893882751,35654.0,886.0,237126.0,40826.0,-1097190.0,-3228.0,97696.98828125,186992.0,4075.0,1407916.0,241386.0,9819659.0,859714.0,1.7416116E12,257.05352783203125,255.61514282226562,-1.877899169921875,0.186492919921875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250310T14,"[78.30000, 16.20000]",20250310 1400,"Site0 78,30000 16,20000",0.8306841254234314,36996.0,1342.0,269980.0,32854.0,-1126609.0,-29419.0,97701.609375,193224.0,6232.0,1601812.0,193896.0,1.0665855E7,846196.0,1.7416152E12,257.07997131347656,255.66455078125,-1.819671630859375,0.22520828247070312,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250310T15,"[78.30000, 16.20000]",20250310 1500,"Site0 78,30000 16,20000",0.8303636908531189,37996.0,1000.0,286618.7336425781,16638.733642578125,-1153868.0,-27259.0,97725.66796875,197982.0,4758.0,1699837.5,98025.5,1.1514857E7,849002.0,1.7416188E12,256.6651306152344,255.68765258789062,-1.83294677734375,0.20536231994628906,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250310T16,"[78.30000, 16.20000]",20250310 1600,"Site0 78,30000 16,20000",0.8300432562828064,39544.0,1548.0,291083.45703125,4464.723388671875,-1216035.0,-62167.0,97744.89453125,205771.0,7789.0,1726068.5,26231.0,1.2325253E7,810396.0,1.7416224E12,255.89047241210938,255.6402587890625,-1.9675750732421875,0.2255697250366211,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250310T17,"[78.30000, 16.20000]",20250310 1700,"Site0 78,30000 16,20000",0.8297228217124939,40524.0,980.0,291083.90625,0.44921875,-1248402.0,-32367.0,97746.98828125,211558.0,5787.0,1726068.0,-0.5,1.3154272E7,829019.0,1.741626E12,255.6477813720703,255.62936401367188,-2.0721282958984375,0.2461395263671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250310T18,"[78.30000, 16.20000]",20250310 1800,"Site0 78,30000 16,20000",0.8293947577476501,43156.0,2632.0,291083.55859375,-0.34765625,-1354354.0,-105952.0,97733.39453125,226655.0,15097.0,1726068.4375,0.4375,1.390685E7,752578.0,1.7416296E12,254.77606201171875,255.51771545410156,-2.201416015625,0.23199462890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250310T19,"[78.30000, 16.20000]",20250310 1900,"Site0 78,30000 16,20000",0.8290743231773376,44548.0,1392.0,291083.5078125,-0.05078125,-1401789.0,-47435.0,97671.66015625,235682.0,9027.0,1726067.4375,-1.0,1.4703613E7,796763.0,1.7416332E12,254.91073608398438,255.4901123046875,-1.99530029296875,0.33448314666748047,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250310T20,"[78.30000, 16.20000]",20250310 2000,"Site0 78,30000 16,20000",0.8287538886070251,45960.0,1412.0,291083.5078125,0.0,-1469858.0,-68069.0,97671.10546875,244956.0,9274.0,1726067.4375,0.0,1.5481904E7,778291.0,1.7416368E12,254.80763244628906,255.42782592773438,-1.94000244140625,0.28099727630615234,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250310T21,"[78.30000, 16.20000]",20250310 2100,"Site0 78,30000 16,20000",0.8284334540367126,47384.0,1424.0,291083.5078125,0.0,-1560098.0,-90240.0,97707.3828125,254114.0,9158.0,1726067.4375,0.0,1.6234161E7,752257.0,1.7416404E12,254.41650390625,255.33070373535156,-1.8985595703125,0.2747201919555664,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250310T22,"[78.30000, 16.20000]",20250310 2200,"Site0 78,30000 16,20000",0.8281053900718689,48884.0,1500.0,291083.5078125,0.0,-1673099.0,-113001.0,97716.30078125,263884.0,9770.0,1726067.4375,0.0,1.6955834E7,721673.0,1.741644E12,254.0396270751953,255.19699096679688,-1.7930908203125,0.31183624267578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250310T23,"[78.30000, 16.20000]",20250310 2300,"Site0 78,30000 16,20000",0.8277773261070251,49896.0,1012.0,291083.5078125,0.0,-1758013.0,-84914.0,97729.99609375,271536.0,7652.0,1726067.4375,0.0,1.7696342E7,740508.0,1.7416476E12,254.19744873046875,255.10552978515625,-1.7412872314453125,0.2548675537109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
